"Record ID","Company name","DHC ID","Street Address","City","State/Region","Postal Code","Country/Region","Phone Number","HQ Unique Address","Lifecycle Stage","Created by user ID","Website URL","# Customers Gemini","# Customers Tricura","# Prospects Gemini","# Prospects Tricura"
"33719531598","Ave Maria (FKA Care Home)","1044541","2805 Charles Bryan Rd","Bartlett","TN","38134","United States","(901) 386-3211","2805 Charles Bryan Rd, Bartlett, TN, 38134","Lead","Kolby Mangino","https://avemariahome.org/","0.0","0.0","0.0","0.0"
"33719068019","Bethany Lutheran Health Services","968035","7 Elliott St","Council Bluffs","IA","51503","United States","(712) 328-9500","7 Elliott St, Council Bluffs, IA, 51503","Lead","Kolby Mangino","https://www.blhs.care/","0.0","0.0","0.0","0.0"
"33741980254","Christian Horizons (FKA Christian Homes)","845296","2 Cityplace Dr Ste 200","Saint Louis","MO","63141","United States","(800) 875-1041","2 Cityplace Dr Ste 200, Saint Louis, MO, 63141","Lead","Kolby Mangino","https://christianhorizonsliving.org/locations/","0.0","0.0","0.0","0.0"
"33740898744","Baptist Senior Family","952137","500 Providence Point Blvd","Pittsburgh","PA","15243","United States","(412) 489-3550","500 Providence Point Blvd, Pittsburgh, PA, 15243","Lead","Kolby Mangino","https://baptistseniorfamily.org/contact-us/","0.0","0.0","0.0","0.0"
"33745873222","Apostolic Christian Skylines","1057011","7023 NE Skyline Dr","Peoria","IL","61614","United States","(309) 683-2500","7023 NE Skyline Dr, Peoria, IL, 61614","Lead","Kolby Mangino","https://www.acskylines.org/","0.0","0.0","0.0","0.0"
"33743091492","Colonial Poplin & Poplin Way","974000","442 Main St","Fremont","NH","03044","United States","(603) 895-3126","442 Main St, Fremont, NH, 03044","Opportunity","Kolby Mangino","https://colonialpoplin.com/","0.0","0.0","2.0","0.0"
"33740898745","Barton HealthCare","855717","1245 S Wood St","Chicago","IL","60608","United States","(312) 421-5220","1245 S Wood St, Chicago, IL, 60608","Opportunity","Kolby Mangino","http://bartonchicago.org/","0.0","0.0","1.0","0.0"
"33733761917","VA New England Healthcare System (VISN 1)","541795","200 Springs Rd Bldg 61","Bedford","MA","01730","United States","(781) 687-4821","200 Springs Rd Bldg 61, Bedford, MA, 01730","Lead","Kolby Mangino","https://department.va.gov/integrated-service-networks/visn-01/","0.0","0.0","0.0","0.0"
"33723047236","Eventide Senior Living","169010","801 Main Ave","Moorhead","MN","56560","United States","(218) 291-2230","801 Main Ave, Moorhead, MN, 56560","Lead","Kolby Mangino","https://eventide.org/","0.0","0.0","0.0","0.0"
"33743091491","Country Club Retirement Campus","582307","625 Center St","Ashland","OH","44805","United States","(419) 281-6721","625 Center St, Ashland, OH, 44805","Lead","Kolby Mangino","https://www.countryclubretirementcampus.com/","0.0","0.0","0.0","0.0"
"33741516573","Catholic Health","274312","144 Genesee St","Buffalo","NY","14203","United States","(716) 706-2112","144 Genesee St, Buffalo, NY, 14203","Lead","Kolby Mangino","www.chsbuffalo.org","0.0","0.0","0.0","0.0"
"33739047737","AG Rhodes","582326","350 Blvd SE","Atlanta","GA","30312","United States","(877) 806-7987","350 Blvd SE, Atlanta, GA, 30312","Lead","Kolby Mangino","https://www.agrhodes.org/","0.0","0.0","0.0","0.0"
"33736278883","Covenant Living Communities and Services (FKA Covenant Retirement Communities)","903305","5700 Old Orchard Rd","Skokie","IL","60077","United States","(773) 878-2294","5700 Old Orchard Rd, Skokie, IL, 60077","Lead","Kolby Mangino","www.covliving.org/","0.0","0.0","0.0","0.0"
"33729945170","Beacon Health Management","923766","15310 Amberly Dr Ste 105","Tampa","FL","33647","United States","(813) 347-9888","15310 Amberly Dr Ste 105, Tampa, FL, 33647","Opportunity","Kolby Mangino","https://www.beaconhealthmanagement.com/","0.0","0.0","20.0","0.0"
"33728358174","BridgePoint Healthcare (FKA Specialty Hospitals of Washington)","778828","223 7th St NE","Washington","DC","20002","United States","(202) 546-5700","223 7th St NE, Washington, DC, 20002","Lead","Kolby Mangino","www.bridgepointhealthcare.com","0.0","0.0","0.0","0.0"
"33721854122","Fahrney-Keedy Senior Living Community","974503","8507 Mapleville Rd","Boonsboro","MD","21713","United States","(301) 733-6284","8507 Mapleville Rd, Boonsboro, MD, 21713","Lead","Kolby Mangino","https://fkhv.org/","0.0","0.0","0.0","0.0"
"33738585884","Aldersbridge Communities (FKA United Methodist Elder Care)","972759","40 Irving Ave","East Providence","RI","02914","United States","(401) 438-4456","40 Irving Ave, East Providence, RI, 02914","Lead","Kolby Mangino","https://www.aldersbridge.org/","0.0","0.0","0.0","0.0"
"33724347167","Arcadia Family of Companies","951145","1434 Punahou St","Honolulu","HI","96822","United States","(808) 533-5416","1434 Punahou St, Honolulu, HI, 96822","Lead","Kolby Mangino","https://arcadia.org/","0.0","0.0","0.0","0.0"
"33724347166","Asbury Towers Retirement Community Inc","955837","102 W Poplar St","Greencastle","IN","46135","United States","(765) 653-5148","102 W Poplar St, Greencastle, IN, 46135","Lead","Kolby Mangino","https://www.asburytowers.com/","0.0","0.0","0.0","0.0"
"33722009349","Caring Professionals","865730","48065 Jasper St","Dell Rapids","SD","57022","United States","(605) 670-9855","48065 Jasper St, Dell Rapids, SD, 57022","Lead","Kolby Mangino","http://www.caringprofessionals.org/","0.0","0.0","0.0","0.0"
"33742288710","Epworth Villa","826249","14901 N Pennsylvania Ave","Oklahoma City","OK","73134","United States","(405) 752-1200","14901 N Pennsylvania Ave, Oklahoma City, OK, 73134","Lead","Kolby Mangino","https://epworthvilla.org/","0.0","0.0","0.0","0.0"
"33740592446","AlphaCare Properties","924990","225 Kingsberry Rd","Holdenville","OK","74848","United States","(405) 379-0039","225 Kingsberry Rd, Holdenville, OK, 74848","Lead","Kolby Mangino","https://alphacareproperties.webnode.page/","0.0","0.0","0.0","0.0"
"33737981513","Cheney Care Community","1056626","2219 N 6th St","Cheney","WA","99004","United States","(509) 235-6196","2219 N 6th St, Cheney, WA, 99004","Lead","Kolby Mangino","https://www.cheneycare.com/","0.0","0.0","0.0","0.0"
"33733451797","Concordia Lutheran Ministries","582423","134 Marwood Rd","Cabot","PA","16023","United States","(724) 352-1571","134 Marwood Rd, Cabot, PA, 16023","Customer","Kolby Mangino","https://concordialm.org/","0.0","0.0","9.0","0.0"
"33733451796","Adventist Health (AKA Adventist Health System/West)","7053","1 Adventist Health Way","Roseville","CA","95661","United States","(916) 406-0000","1 Adventist Health Way, Roseville, CA, 95661","Lead","Kolby Mangino","www.adventisthealth.org","0.0","0.0","0.0","0.0"
"33737516627","Bethany Home Society of San Joaquin County Inc","982157","930 W Main St","Ripon","CA","95366","United States","(209) 888-0794","930 W Main St, Ripon, CA, 95366","Lead","Kolby Mangino","https://bethanyripon.org/","0.0","0.0","0.0","0.0"
"33732987544","Grace Village Health Care Facility","973905","337 Grace Village Dr","Winona Lake","IN","46590","United States","(574) 372-6200","337 Grace Village Dr, Winona Lake, IN, 46590","Lead","Kolby Mangino","gracevillage.org","0.0","0.0","0.0","0.0"
"33730254452","Cascade Health Services","865737","1440 River Rd","Boerne","TX","78006","United States","(830) 816-5095","1440 River Rd, Boerne, TX, 78006","Lead","Kolby Mangino","https://cascadehealthservices.org/","0.0","0.0","0.0","0.0"
"33744018261","ArchCare Health System","582544","205 Lexington Ave Fl 3","New York","NY","10016","United States","(855) 951-2273","205 Lexington Ave Fl 3, New York, NY, 10016","Opportunity","Kolby Mangino","www.archcare.org","0.0","0.0","6.0","0.0"
"33731749040","Archbold (FKA Archbold Medical Center)","7212","919 S Broad St","Thomasville","GA","31792","United States","(229) 228-2000","919 S Broad St, Thomasville, GA, 31792","Lead","Kolby Mangino","www.archbold.org/","0.0","0.0","0.0","0.0"
"33724192843","ACC Senior Services","1012558","7334 Parkcity Dr","Sacramento","CA","95831","United States","(916) 394-6399","7334 Parkcity Dr, Sacramento, CA, 95831","Lead","Kolby Mangino","https://www.accsv.org/about/directions/","0.0","0.0","0.0","0.0"
"33748652874","Silver Bluff Village","955815","100 Silver Bluff Dr","Canton","NC","28716","United States","(877) 902-4748","100 Silver Bluff Dr, Canton, NC, 28716","Lead","Kolby Mangino","https://libertyhealthandrehab.com/silverbluffvillage/","0.0","0.0","0.0","0.0"
"33741516572","Heritage Hall","582048","3131 Electric Rd","Roanoke","VA","24018","United States","(540) 774-4263","3131 Electric Rd, Roanoke, VA, 24018","Lead","Kolby Mangino","www.heritage-hall.org","0.0","0.0","0.0","0.0"
"33719068017","Garden View Care Center","582030","700 Garden Path","O Fallon","MO","63366","United States","(636) 542-4302","700 Garden Path, O Fallon, MO, 63366","Lead","Kolby Mangino","https://www.gardenviewcares.com/","0.0","0.0","0.0","0.0"
"33726500390","MADO Healthcare Centers","582085","405 N Wabash Ave","Chicago","IL","60611","United States","(312) 787-9400","405 N Wabash Ave, Chicago, IL, 60611","Lead","Kolby Mangino","www.madohealthcare.com","0.0","0.0","0.0","0.0"
"33748498017","Hebert Health and Rehabilitation","1012001","180 Log Rd","Smithfield","RI","02917","United States","(401) 231-7016","180 Log Rd, Smithfield, RI, 02917","Opportunity","Kolby Mangino","heberthealthcenter.com","0.0","0.0","0.0","0.0"
"33732987543","Moorings Park","826303","120 Moorings Park Dr","Naples","FL","34105","United States","(239) 610-2935","120 Moorings Park Dr, Naples, FL, 34105","Lead","Kolby Mangino","www.mooringspark.org","0.0","0.0","0.0","0.0"
"33730564259","The Living Centre","973453","63 Main St","Stevensville","MT","59870","United States","(406) 777-5411","63 Main St, Stevensville, MT, 59870","Lead","Kolby Mangino","https://livingcenter.com/","0.0","0.0","0.0","0.0"
"33729325826","Hollenbeck Palms","973889","573 S Boyle Ave","Los Angeles","CA","90033","United States","(323) 263-6195","573 S Boyle Ave, Los Angeles, CA, 90033","Lead","Kolby Mangino","https://www.hollenbeckpalms.com/","0.0","0.0","0.0","0.0"
"33726965053","Deutsches Altenheim","1080089","2220 Centre St","West Roxbury","MA","02132","United States","(617) 325-1230","2220 Centre St, West Roxbury, MA, 02132","Lead","Kolby Mangino","https://www.germancentre.org/","0.0","0.0","0.0","0.0"
"33721389928","JMS Senior Living","916926","1720 Vieth Dr","Jefferson City","MO","65109","United States","(573) 635-6193","1720 Vieth Dr, Jefferson City, MO, 65109","Lead","Kolby Mangino","https://jeffcitymanor.com/","0.0","0.0","0.0","0.0"
"33719376984","Maples Health Care","1056906","1600 Bland St","Bluefield","WV","","","304.327.2485","","Lead","Kolby Mangino","http://www.mapleshealthcare.com/","0.0","0.0","0.0","0.0"
"33737206629","Fox Run at Orchard Park","955805","1 Fox Run Ln","Orchard Park","NY","14127","United States","(716) 662-5001","1 Fox Run Ln, Orchard Park, NY, 14127","Lead","Kolby Mangino","https://foxrunorchardpark.com/","0.0","0.0","0.0","0.0"
"33725726048","Lafayette Manor","974268","147 Lafayette Manor Rd","Uniontown","PA","15401","United States","(724) 430-4848","147 Lafayette Manor Rd, Uniontown, PA, 15401","Lead","Kolby Mangino","lafayettemanor.net","0.0","0.0","0.0","0.0"
"33746182059","Moravian Springs Health Center","973372","175 W North St","Nazareth","PA","18064","United States","(610) 746-1000","175 W North St, Nazareth, PA, 18064","Lead","Kolby Mangino","https://www.morningstarliving.org/moravian-hall-square/","0.0","0.0","0.0","0.0"
"33732832299","Lutheran Senior Life","582082","191 Scharberry Ln","Mars","PA","16046","United States","(724) 776-1100","191 Scharberry Ln, Mars, PA, 16046","Lead","Kolby Mangino","www.lutheranseniorlife.org","0.0","0.0","0.0","0.0"
"33747107652","Methodist Homes of Alabama & Northwest Florida","582389","1520 Cooper Hill Rd","Irondale","AL","35210","United States","(205) 547-1761","1520 Cooper Hill Rd, Irondale, AL, 35210","Lead","Kolby Mangino","methodisthomes.org/","0.0","0.0","0.0","0.0"
"33721700716","Franciscan Missionaries of Our Lady Health System (AKA FMOL)","7205","4200 Essen Ln","Baton Rouge","LA","70809","United States","(225) 923-2701","4200 Essen Ln, Baton Rouge, LA, 70809","Lead","Kolby Mangino","fmolhs.org","0.0","0.0","0.0","0.0"
"33734226781","Marbridge","969622","2310 Bliss Spillar Rd","Manchaca","TX","78652","United States","(512) 282-1144","2310 Bliss Spillar Rd, Manchaca, TX, 78652","Lead","Kolby Mangino","www.marbridge.org","0.0","0.0","0.0","0.0"
"33719531597","Covenant Health (TN)","4749","244 Ft Sanders West Blvd","Knoxville","TN","37922","United States","(865) 374-1000","244 Ft Sanders West Blvd, Knoxville, TN, 37922","Lead","Kolby Mangino","www.covenanthealth.com","0.0","0.0","0.0","0.0"
"33741980253","Healthcare Accounting Services LLC (AKA HAS Skilled Nursing Network)","1046444","1401 S Brentwood Blvd","Saint Louis","MO","","","314.963.7570","","Opportunity","Kolby Mangino","https://hmausa.org/","0.0","0.0","1.0","0.0"
"33721235488","St Vincent Health","274347","2001 W 86th St","Indianapolis","IN","46260","United States","(317) 338-2345","2001 W 86th St, Indianapolis, IN, 46260","Lead","Kolby Mangino","https://healthcare.ascension.org/","0.0","0.0","0.0","0.0"
"33747571614","Isakson Living","1042951","229 Peachtree Hills Ave NE","Atlanta","GA","30305","United States","(678) 619-5600","229 Peachtree Hills Ave NE, Atlanta, GA, 30305","Lead","Kolby Mangino","https://isaksonliving.com/","0.0","0.0","0.0","0.0"
"33742443542","Cornwall Manor Senior Living","974656","1 Boyd St","Cornwall","PA","17016","United States","(717) 276-0640","1 Boyd St, Cornwall, PA, 17016","Lead","Kolby Mangino","https://cornwallmanor.org/","0.0","0.0","0.0","0.0"
"33742443541","Geisinger Health - Part of Risant Health","4748","100 N Academy Ave","Danville","PA","17822","United States","(800) 275-6401","100 N Academy Ave, Danville, PA, 17822","Lead","Kolby Mangino","www.geisinger.org","0.0","0.0","0.0","0.0"
"33726965052","Golden View Health Care Center","973659","19 NH-104","Meredith","NH","03253","United States","(603) 279-8111","19 NH-104, Meredith, NH, 03253","Lead","Kolby Mangino","https://goldenview.org/","0.0","0.0","0.0","0.0"
"33725260819","Lambeth House (AKA Broadway Services Inc)","1042960","150 Broadway St","New Orleans","LA","70118","United States","(504) 475-9968","150 Broadway St, New Orleans, LA, 70118","Lead","Kolby Mangino","https://www.lambethhouse.com/","0.0","0.0","0.0","0.0"
"33742288708","HCA Mountain Division - MountainStar Healthcare","575765","60 E S Temple St Ste 1900","Salt Lake City","UT","84111","United States","(801) 715-4152","60 E S Temple St Ste 1900, Salt Lake City, UT, 84111","Lead","Kolby Mangino","https://www.mountainstar.com/contact-us","0.0","0.0","0.0","0.0"
"33731028910","Mercyhealth (FKA Mercy Health System)","4738","1000 Mineral Point Ave","Janesville","WI","53548","United States","(608) 756-6000","1000 Mineral Point Ave, Janesville, WI, 53548","Lead","Kolby Mangino","https://www.mercyhealthsystem.org/","0.0","0.0","0.0","0.0"
"33731028909","Havencare Management","1069343","13 Hakim St","Danbury","CT","06810","United States","(203) 794-9466","13 Hakim St, Danbury, CT, 06810","Lead","Kolby Mangino","https://havencarehealth.com/","0.0","0.0","0.0","0.0"
"33721545505","Premier Healthcare Management - Hilltop Health Care Center","973490","410 Luella St","Watkins","MN","55389","United States","(320) 764-2300","410 Luella St, Watkins, MN, 55389","Lead","Kolby Mangino","https://premierhealthcaremgmt.com/","0.0","0.0","0.0","0.0"
"33720031668","Chippewa Manor","965741","222 Chapman Rd","Chippewa Falls","WI","54729","United States","(715) 723-4437","222 Chapman Rd, Chippewa Falls, WI, 54729","Lead","Kolby Mangino","https://chippewamanor.com/","0.0","0.0","0.0","0.0"
"33741671289","Dunwoody Village","1049018","3500 West Chester Pike","Newtown Square","PA","19073","United States","(610) 359-4400","3500 West Chester Pike, Newtown Square, PA, 19073","Lead","Kolby Mangino","https://www.dunwoody.org/","0.0","0.0","0.0","0.0"
"33730718881","Eben Ezer Lutheran Care Center","955939","122 Hospital Rd","Brush","CO","80723","United States","(970) 842-2861","122 Hospital Rd, Brush, CO, 80723","Lead","Kolby Mangino","https://www.ebenezer-cares.org/index.php?lang=en","0.0","0.0","0.0","0.0"
"33730254451","Lutheran Homes of South Carolina","916944","300 Ministry Dr","Irmo","SC","29063","United States","(803) 749-5110","300 Ministry Dr, Irmo, SC, 29063","Lead","Kolby Mangino","www.lutheranhomessc.org","0.0","0.0","0.0","0.0"
"33735000593","Emory Healthcare","4759","1364 Clifton Rd NE","Atlanta","GA","30322","United States","(404) 712-2000","1364 Clifton Rd NE, Atlanta, GA, 30322","Lead","Kolby Mangino","www.emoryhealthcare.org/","0.0","0.0","1.0","0.0"
"33733451795","Good Shepherd Nursing Home District","966734","1101 W Clay St","Versailles","MO","65084","United States","(573) 378-5411","1101 W Clay St, Versailles, MO, 65084","Lead","Kolby Mangino","https://gsnhd.com/","0.0","0.0","0.0","0.0"
"33719068016","Cokato Charitable Trust","1042539","182 Sunset Ave NW","Cokato","MN","55321","United States","(320) 286-2158","182 Sunset Ave NW, Cokato, MN, 55321","Lead","Kolby Mangino","https://cokatoseniorcare.com/","0.0","0.0","0.0","0.0"
"33736278882","Auburn Homes & Services","582438","501 Oak St N","Chaska","MN","55318","United States","(952) 361-0324","501 Oak St N, Chaska, MN, 55318","Lead","Kolby Mangino","https://www.auburnhomes.org/","0.0","0.0","0.0","0.0"
"33732368423","Garvey Manor Nursing Home","955843","1037 S Logan Blvd","Hollidaysburg","PA","16648","United States","(814) 695-5571","1037 S Logan Blvd, Hollidaysburg, PA, 16648","Lead","Kolby Mangino","https://www.garveymanor.org/","0.0","0.0","0.0","0.0"
"33724812337","Beechwood Continuing Care","1061535","2235 Millersport Hwy","Getzville","NY","14068","United States","(716) 458-1905","2235 Millersport Hwy, Getzville, NY, 14068","Lead","Kolby Mangino","https://beechwoodcare.org/","0.0","0.0","0.0","0.0"
"33738585883","Bethany St Joseph Corporation","582293","2501 Shelby Rd","La Crosse","WI","54601","United States","(608) 788-5700","2501 Shelby Rd, La Crosse, WI, 54601","Lead","Kolby Mangino","https://www.bsjcorp.com/","0.0","0.0","0.0","0.0"
"33727583916","Concord Care Centers","582295","620 W Strub Rd","Sandusky","OH","44870","United States","(419) 626-5373","620 W Strub Rd, Sandusky, OH, 44870","Lead","Kolby Mangino","https://www.concordcarecenterofsandusky.com/","0.0","0.0","0.0","0.0"
"33726190447","PostAcute Care","902758","1233 A St","Fresno","CA","93706","United States","(559) 268-6317","1233 A St, Fresno, CA, 93706","Lead","Kolby Mangino","https://fresnopostacute.com/","0.0","0.0","0.0","0.0"
"33747262091","Deerfield Retirement Community","974111","1617 Hendersonville Rd","Asheville","NC","28803","United States","(828) 274-1531","1617 Hendersonville Rd, Asheville, NC, 28803","Lead","Kolby Mangino","https://deerfieldwnc.org/","0.0","0.0","0.0","0.0"
"33741052944","Immanuel","973598","1044 N 115th St Ste 500","Omaha","NE","68154","United States","(402) 507-4899","1044 N 115th St Ste 500, Omaha, NE, 68154","Lead","Kolby Mangino","https://immanuel.com/","0.0","0.0","0.0","0.0"
"33735658154","Cedars-Sinai Health System","551851","8700 Beverly Blvd","West Hollywood","CA","90048","United States","(310) 423-3277","8700 Beverly Blvd, West Hollywood, CA, 90048","Lead","Kolby Mangino","www.cedars-sinai.org","0.0","0.0","0.0","0.0"
"33748343879","Calvin Community","1056883","4210 Hickman Rd","Des Moines","IA","50310","United States","(515) 277-6141","4210 Hickman Rd, Des Moines, IA, 50310","Lead","Kolby Mangino","https://www.calvincommunity.org/","0.0","0.0","0.0","0.0"
"33731028908","Clearview Alzheimers & Dementia Care","582420","15823 S Western Ave","Gardena","CA","","","310.538.2323","","Lead","Kolby Mangino","https://www.clearviewcare.com/","0.0","0.0","0.0","0.0"
"33721545504","Encore Village","1075661","350 W Schaumburg Rd","Schaumburg","IL","","","847.884.5000","","Opportunity","Kolby Mangino","https://encorevillage.com/","0.0","0.0","1.0","0.0"
"33742288707","The Pines Senior Living Community","1041702","509 County Road 530","Whiting","NJ","08759","United States","(877) 302-5303","509 County Road 530, Whiting, NJ, 08759","Lead","Kolby Mangino","https://fellowshiplifeinc.org/pines-village/","0.0","0.0","0.0","0.0"
"33737672034","Caravan Operations","1057383","3452 E Foothill Blvd","Pasadena","CA","91107","United States","(818) 821-3897","3452 E Foothill Blvd, Pasadena, CA, 91107","Lead","Kolby Mangino","http://www.caravanoperations.com/","0.0","0.0","0.0","0.0"
"33734690929","Bon Secours Charity Health System","7150","255 Lafayette Ave","Suffern","NY","10901","United States","(845) 368-5000","255 Lafayette Ave, Suffern, NY, 10901","Lead","Kolby Mangino","https://www.bonsecoursmg.com/about-bon-secours-charity-health-system","0.0","0.0","0.0","0.0"
"33734381194","Eden East Healthcare Management","1092141","8170 N McCormick Blvd Ste 112","Skokie","IL","60076","United States","(773) 825-3336","8170 N McCormick Blvd Ste 112, Skokie, IL, 60076","Lead","Kolby Mangino","https://www.edeneastpa.com/","0.0","0.0","0.0","0.0"
"33724192842","The Baptist Home","36132","400 E High St Ste 600","Jefferson City","MO","65101","United States","(866) 454-2709","400 E High St Ste 600, Jefferson City, MO, 65101","Lead","Kolby Mangino","https://bhhm.org/","0.0","0.0","0.0","0.0"
"33744481423","Baptist Community Services","973582","701 Park Place Ave","Amarillo","TX","79101","United States","(806) 337-4159","701 Park Place Ave, Amarillo, TX, 79101","Lead","Kolby Mangino","https://baptistcommunityservices.org/","0.0","0.0","0.0","0.0"
"33734071102","Idaho Department of Health and Welfare","577667","450 W State St Fl 10","Boise","ID","83702","United States","(208) 334-5500","450 W State St Fl 10, Boise, ID, 83702","Lead","Kolby Mangino","https://healthandwelfare.idaho.gov/","0.0","0.0","0.0","0.0"
"33731183654","Chautauqua Guest Homes","865437","602 11th St","Charles City","IA","50616","United States","(641) 228-2353","602 11th St, Charles City, IA, 50616","Lead","Kolby Mangino","https://chautauquaguesthomes.com/","0.0","0.0","0.0","0.0"
"33723202415","Laurel Healthcare (FKA Laurel Health Care Company)","833485","8181 Worthington Rd","Westerville","OH","43082","United States","(614) 794-8800","8181 Worthington Rd, Westerville, OH, 43082","Lead","Kolby Mangino","https://www.cienahealthcare.com/","0.0","0.0","0.0","0.0"
"33733297152","Foster Senior Living","994791","1240 E Independence St Ste 200","Springfield","MO","65804","United States","(417) 877-1717","1240 E Independence St Ste 200, Springfield, MO, 65804","Lead","Kolby Mangino","","0.0","0.0","0.0","0.0"
"33736897100","Advena Group","1039894","2310 Anderson Ave","Manhattan","KS","66502","United States","(785) 789-4750","2310 Anderson Ave, Manhattan, KS, 66502","Lead","Kolby Mangino","https://www.advenagroup.com/","0.0","0.0","0.0","0.0"
"33739975978","Brooks Rehabilitation","1045567","3901 University Blvd S Ste 103","Jacksonville","FL","32216","United States","(904) 345-7600","3901 University Blvd S Ste 103, Jacksonville, FL, 32216","Lead","Kolby Mangino","https://brooksrehab.org/","0.0","0.0","0.0","0.0"
"33738585882","Avanti Health Systems","582433","300 Villa Dr","Hurley","WI","54534","United States","(715) 561-3200","300 Villa Dr, Hurley, WI, 54534","Lead","Kolby Mangino","https://www.avantihs.com/","0.0","0.0","0.0","0.0"
"33728358173","Eberhardt Senior Communities","973536","431 W Palmer St","Arthur","IL","61911","United States","(217) 543-2103","431 W Palmer St, Arthur, IL, 61911","Lead","Kolby Mangino","https://eberhardtseniorcommunity.com/","0.0","0.0","0.0","0.0"
"33734690928","Conway Regional Health System","582169","2302 College Ave","Conway","AR","72034","United States","(501) 329-3831","2302 College Ave, Conway, AR, 72034","Lead","Kolby Mangino","https://www.conwayregional.org/?","0.0","0.0","0.0","0.0"
"33730874118","Kin on Health Care Center","974433","4416 S Brandon St","Seattle","WA","98118","United States","(888) 721-3634","4416 S Brandon St, Seattle, WA, 98118","Lead","Kolby Mangino","kinon.org","0.0","0.0","0.0","0.0"
"33727119710","Holy Cross Village at Notre Dame","974381","54515 State Rte 933","Notre Dame","IN","46556","United States","(574) 287-1838","54515 State Rte 933, Notre Dame, IN, 46556","Lead","Kolby Mangino","https://holycrossvillage.org/","0.0","0.0","0.0","0.0"
"33722009346","Bradford Ecumenical Home Inc","1042846","100 St Francis Dr","Bradford","PA","16701","United States","(814) 368-5648","100 St Francis Dr, Bradford, PA, 16701","Lead","Kolby Mangino","https://behcr.com/","0.0","0.0","0.0","0.0"
"33736278881","Mission Health Services","582098","25 E Alpine Dr","Pleasant Grove","UT","84062","United States","(801) 785-3568","25 E Alpine Dr, Pleasant Grove, UT, 84062","Lead","Kolby Mangino","www.missionhealthservices.org/","0.0","0.0","0.0","0.0"
"33734690927","Ingleside Engaged Living","973858","702 King Farm Blvd Ste 510","Rockville","MD","20850","United States","(301) 407-2030","702 King Farm Blvd Ste 510, Rockville, MD, 20850","Lead","Kolby Mangino","https://inglesideonline.org/contact-us/","0.0","0.0","0.0","0.0"
"33733916707","Advanced Healthcare Management","93673","800 4th St SW","Magee","MS","39111","United States","(601) 849-2294","800 4th St SW, Magee, MS, 39111","Lead","Kolby Mangino","","0.0","0.0","0.0","0.0"
"33733761916","Brightmoor Senior Living","974022","3235 Newnan Rd","Griffin","GA","30223","United States","(770) 441-4049","3235 Newnan Rd, Griffin, GA, 30223","Lead","Kolby Mangino","https://www.brightmoornursingcenter.com/","0.0","0.0","0.0","0.0"
"33732058535","Benefis Health System","550195","1101 26th St S","Great Falls","MT","59405","United States","(406) 455-5000","1101 26th St S, Great Falls, MT, 59405","Lead","Kolby Mangino","https://www.benefis.org/","0.0","0.0","0.0","0.0"
"33728667318","The McGregor Home","582481","14900 Private Dr","Cleveland","OH","44112","United States","(216) 851-8200","14900 Private Dr, Cleveland, OH, 44112","Lead","Kolby Mangino","https://mcgregoramasa.org/","0.0","0.0","0.0","0.0"
"33725726047","EHM Senior Solutions (FKA Evangelical Homes of Michigan)","582024","400 W Russell St","Saline","MI","48176","United States","(734) 295-9292","400 W Russell St, Saline, MI, 48176","Lead","Kolby Mangino","https://ehmss.org/","0.0","0.0","0.0","0.0"
"33736742205","American Advanced Management Inc (FKA American Specialty Healthcare)","1056588","700 17th St Ste 206","Modesto","CA","95354","United States","(209) 248-7800","700 17th St Ste 206, Modesto, CA, 95354","Lead","Kolby Mangino","https://americanam.org/","0.0","0.0","0.0","0.0"
"33734690926","Healthcare Management Systems Inc","923810","980 W 7th St","San Jacinto","CA","","","951.654.9347","","Lead","Kolby Mangino","bradleygardens.net","0.0","0.0","0.0","0.0"
"33734071101","Eden Village Retirement Center","974110","400 S Station Rd","Glen Carbon","IL","62034","United States","(618) 288-5014","400 S Station Rd, Glen Carbon, IL, 62034","Lead","Kolby Mangino","https://www.edenvillage.org/","0.0","0.0","0.0","0.0"
"33732987542","Christian Homes Care Community","974684","1923 W 4th Ave","Holdrege","NE","68949","United States","(308) 995-4493","1923 W 4th Ave, Holdrege, NE, 68949","Lead","Kolby Mangino","https://chrisoma.com/","0.0","0.0","0.0","0.0"
"33728358172","Heritage Community of Kalamazoo","971426","2300 Portage St","Kalamazoo","MI","49001","United States","(269) 382-1255","2300 Portage St, Kalamazoo, MI, 49001","Lead","Kolby Mangino","heritagecommunity.com","0.0","0.0","0.0","0.0"
"33725260818","Bassett Healthcare","4897","1 Atwell Rd","Cooperstown","NY","13326","United States","(607) 547-3456","1 Atwell Rd, Cooperstown, NY, 13326","Lead","Kolby Mangino","www.bassett.org/","0.0","0.0","0.0","0.0"
"33740592445","Charleston Healthcare","921880","127W Broad St Ste 840","Lake Charles","LA","70601","United States","(855) 754-6570","127W Broad St Ste 840, Lake Charles, LA, 70601","Lead","Kolby Mangino","https://charlestonhcgroup.com/","0.0","0.0","0.0","0.0"
"33739667285","American Lutheran Communities","582442","915 Elm Ave E","Menomonie","WI","54751","United States","(715) 235-9041","915 Elm Ave E, Menomonie, WI, 54751","Lead","Kolby Mangino","https://www.americanlutheranhomes.com/","0.0","0.0","0.0","0.0"
